taxonomic_id,level,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma,megaclass
276659,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes adustus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
276666,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes diencaeus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
276669,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes fuscus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
276677,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes partitus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
276679,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes planifrons,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
276688,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes variabilis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
276769,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Priolepis,Priolepis hipoliti,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
276954,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Gerreidae,NA,NA,Gerres,Gerres cinereus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
277068,species,Animalia,NA,NA,NA,Teleostei,NA,Acropomatiformes,Pempheridae,NA,NA,Pempheris,Pempheris schomburgkii,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
277118,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Scaridae,Sparisomatinae,NA,Cryptotomus,Cryptotomus roseus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
277120,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Microdesmidae,Ptereleotrinae,NA,Ptereleotris,Ptereleotris calliura,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
277123,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Microdesmidae,Ptereleotrinae,NA,Ptereleotris,Ptereleotris helenae,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
277493,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobionellinae,NA,Gnatholepis,Gnatholepis thompsoni,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
277569,species,Animalia,NA,NA,NA,Teleostei,NA,Centrarchiformes,Cirrhitidae,NA,NA,Amblycirrhitus,Amblycirrhitus pinos,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
277991,species,Animalia,NA,NA,NA,Teleostei,NA,Mulliformes,Mullidae,NA,NA,Mulloidichthys,Mulloidichthys martinicus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
278080,species,Animalia,NA,NA,NA,Teleostei,NA,Syngnathiformes,Aulostomidae,NA,NA,Aulostomus,Aulostomus maculatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
278676,species,Animalia,NA,NA,NA,Teleostei,NA,Anguilliformes,Muraenidae,Muraeninae,NA,Echidna,Echidna catenata,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
278827,species,Animalia,NA,NA,NA,Teleostei,NA,Acanthuriformes,Pomacanthidae,NA,NA,Centropyge,Centropyge argi,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
279146,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Epinephelidae,NA,NA,Cephalopholis,Cephalopholis cruentata,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
279148,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Epinephelidae,NA,NA,Cephalopholis,Cephalopholis fulva,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
279443,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Acanthemblemaria,Acanthemblemaria aspera,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
279451,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Acanthemblemaria,Acanthemblemaria greenfieldi,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
279457,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Acanthemblemaria,Acanthemblemaria maria,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
279623,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Haemulidae,Haemulinae,NA,Anisotremus,Anisotremus surinamensis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
279625,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Haemulidae,Haemulinae,NA,Anisotremus,Anisotremus virginicus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280214,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Labridae,NA,NA,Clepticus,Clepticus parrae,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280600,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus dilepis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280601,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus evelynae,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280605,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus horsti,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280606,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus illecebrosus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280616,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus oceanops,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280619,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus prochilos,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280621,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus randalli,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280653,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Emblemaria,Emblemaria pandionis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280658,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Emblemariopsis,Emblemariopsis bahamensis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280663,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Emblemariopsis,Emblemariopsis pricei,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280677,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Tripterygiidae,Tripterygiinae,NA,Enneanectes,Enneanectes altivelis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
280932,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Grammatidae,NA,NA,Gramma,Gramma loreto,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281022,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Hemiemblemaria,Hemiemblemaria simulus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281112,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus aberrans,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281113,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus chlorurus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281114,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus gemma,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281117,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus indigo,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281118,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus nigricans,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281120,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus puella,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281121,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus unicolor,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281180,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Haemulidae,Haemulinae,NA,Inermia,Inermia vittata,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281252,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Labrisomidae,NA,NA,Labrisomus,Labrisomus filamentosus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281257,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Labrisomidae,NA,NA,Labrisomus,Labrisomus kalisherae,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281491,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Labrisomidae,NA,NA,Malacoctenus,Malacoctenus aurolineatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281492,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Labrisomidae,NA,NA,Malacoctenus,Malacoctenus boehlkei,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281500,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Labrisomidae,NA,NA,Malacoctenus,Malacoctenus macropus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281503,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Labrisomidae,NA,NA,Malacoctenus,Malacoctenus triangulatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281571,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Microspathodon,Microspathodon chrysurus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
281837,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Sciaenidae,NA,NA,Odontoscion,Odontoscion dentex,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
282084,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Epinephelidae,NA,NA,Paranthias,Paranthias furcifer,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
282139,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Sciaenidae,NA,NA,Pareques,Pareques acuminatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
282143,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Sciaenidae,NA,NA,Pareques,Pareques umbrosus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
282620,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Risor,Risor ruber,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
282910,species,Animalia,NA,NA,NA,Teleostei,NA,Ophidiiformes,Bythitidae,Bythitinae,NA,Stygnobrotula,Stygnobrotula latebricola,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
283086,species,Animalia,NA,NA,NA,Elasmobranchii,Neoselachii,Myliobatiformes,Urotrygonidae,NA,NA,Urobatis,Urobatis jamaicensis,NA,NA,Chordata,Vertebrata,NA,Batoidea,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA
283090,Species,Animalia,NA,NA,NA,Teleostei,NA,Syngnathiformes,Syngnathidae,Syngnathinae,NA,Urocampus,Urocampus carinirostris,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
285905,species,Animalia,NA,NA,NA,Hydrozoa,Hydroidolina,Anthoathecata,Stylasteridae,NA,NA,Stylaster,Stylaster roseus,NA,NA,Cnidaria,Medusozoa,NA,NA,Filifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286778,Species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Cladocoridae,NA,NA,Cladocora,Cladocora arbuscula,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287097,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Oculinidae,NA,NA,Oculina,Oculina diffusa,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287107,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Pocilloporidae,NA,NA,Madracis,Madracis decactis,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287112,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Pocilloporidae,NA,NA,Madracis,Madracis senaria,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287166,species,Animalia,NA,NA,NA,Scyphozoa,Discomedusae,Rhizostomeae,Cassiopeidae,NA,NA,Cassiopea,Cassiopea frondosa,NA,NA,Cnidaria,Medusozoa,NA,NA,Kolpophorae,Kampylomyaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287172,species,Animalia,NA,NA,NA,Scyphozoa,Discomedusae,Rhizostomeae,Cassiopeidae,NA,NA,Cassiopea,Cassiopea xamachana,NA,NA,Cnidaria,Medusozoa,NA,NA,Kolpophorae,Kampylomyaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287421,species,Animalia,NA,NA,NA,Hydrozoa,Hydroidolina,Anthoathecata,Milleporidae,NA,NA,Millepora,Millepora complanata,NA,NA,Cnidaria,Medusozoa,NA,NA,Capitata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287425,species,Animalia,NA,NA,NA,Hydrozoa,Hydroidolina,Anthoathecata,Milleporidae,NA,NA,Millepora,Millepora squarrosa,NA,NA,Cnidaria,Medusozoa,NA,NA,Capitata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287852,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Faviidae,Mussinae,NA,Scolymia,Scolymia cubensis,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287853,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Faviidae,Mussinae,NA,Scolymia,Scolymia lacera,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287911,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Agariciidae,NA,NA,Agaricia,Agaricia agaricites,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287912,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Agariciidae,NA,NA,Agaricia,Agaricia fragilis,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287913,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Agariciidae,NA,NA,Agaricia,Agaricia grahamae,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287914,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Agariciidae,NA,NA,Agaricia,Agaricia humilis,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287915,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Agariciidae,NA,NA,Agaricia,Agaricia lamarcki,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287916,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Agariciidae,NA,NA,Agaricia,Agaricia tenuifolia,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287962,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Montastraeidae,NA,NA,Montastraea,Montastraea cavernosa,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288227,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Acroporidae,NA,NA,Acropora,Acropora palmata,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288235,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Acroporidae,NA,NA,Acropora,Acropora prolifera,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288889,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Poritidae,NA,NA,Porites,Porites astreoides,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288902,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Poritidae,NA,NA,Porites,Porites furcata,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289232,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Meandrinidae,NA,NA,Meandrina,Meandrina meandrites,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289697,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Faviidae,Faviinae,NA,Colpophyllia,Colpophyllia natans,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289806,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Meandrinidae,NA,NA,Dichocoenia,Dichocoenia stellaris,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289826,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Faviidae,Faviinae,NA,Diploria,Diploria labyrinthiformis,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289919,species,Animalia,NA,NA,NA,Octocorallia,NA,Scleralcyonacea,Erythropodiidae,NA,NA,Erythropodium,Erythropodium caribaeorum,NA,NA,Cnidaria,Anthozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289939,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Meandrinidae,NA,NA,Eusmilia,Eusmilia fastigiata,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290083,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Agariciidae,NA,NA,Helioseris,Helioseris cucullata,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290327,Species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Faviidae,Faviinae,NA,Manicina,Manicina areolata,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290424,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Faviidae,Mussinae,NA,Mycetophyllia,Mycetophyllia aliciae,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
