scientific_id,name,rank,id,parent_id
urn:lsid:marinespecies.org:taxname:208126,Coralliophila erosa,Species,208126,urn:lsid:marinespecies.org:taxname:137837
urn:lsid:marinespecies.org:taxname:208387,Oliva sayana,Species,208387,urn:lsid:marinespecies.org:taxname:205393
urn:lsid:marinespecies.org:taxname:208599,Columbella mercatoria,Species,208599,urn:lsid:marinespecies.org:taxname:137803
urn:lsid:marinespecies.org:taxname:208677,Calcinus latens,Species,208677,urn:lsid:marinespecies.org:taxname:106840
urn:lsid:marinespecies.org:taxname:208921,Cymodocea rotundata,Species,208921,urn:lsid:marinespecies.org:taxname:144231
urn:lsid:marinespecies.org:taxname:208924,Halodule uninervis,Species,208924,urn:lsid:marinespecies.org:taxname:205141
urn:lsid:marinespecies.org:taxname:208925,Halodule wrightii,Species,208925,urn:lsid:marinespecies.org:taxname:205141
urn:lsid:marinespecies.org:taxname:208929,Halophila beccarii,Species,208929,urn:lsid:marinespecies.org:taxname:144192
urn:lsid:marinespecies.org:taxname:208930,Halophila ovalis,Species,208930,urn:lsid:marinespecies.org:taxname:144192
urn:lsid:marinespecies.org:taxname:208931,Thalassia hemprichii,Species,208931,urn:lsid:marinespecies.org:taxname:206854
urn:lsid:marinespecies.org:taxname:208932,Enhalus acoroides,Species,208932,urn:lsid:marinespecies.org:taxname:205672
urn:lsid:marinespecies.org:taxname:209871,Cirriformia filigera,Species,209871,urn:lsid:marinespecies.org:taxname:129245
urn:lsid:marinespecies.org:taxname:209930,Branchiomma nigromaculatum,Species,209930,urn:lsid:marinespecies.org:taxname:129524
urn:lsid:marinespecies.org:taxname:210232,Pseudosquilla ciliata,Species,210232,urn:lsid:marinespecies.org:taxname:204679
urn:lsid:marinespecies.org:taxname:210242,Gonodactylus chiragra,Species,210242,urn:lsid:marinespecies.org:taxname:205612
urn:lsid:marinespecies.org:taxname:210370,Stenopus hispidus,Species,210370,urn:lsid:marinespecies.org:taxname:107066
urn:lsid:marinespecies.org:taxname:210522,Alpheus paracrinitus,Species,210522,urn:lsid:marinespecies.org:taxname:106978
urn:lsid:marinespecies.org:taxname:210726,Millepora alcicornis,Species,210726,urn:lsid:marinespecies.org:taxname:205902
urn:lsid:marinespecies.org:taxname:210900,Holothuria (Halodeima) floridana,Species,210900,urn:lsid:marinespecies.org:taxname:123654
urn:lsid:marinespecies.org:taxname:211405,Grandidierella bonnieroides,Species,211405,urn:lsid:marinespecies.org:taxname:205825
urn:lsid:marinespecies.org:taxname:211408,Chevalia aviculae,Species,211408,urn:lsid:marinespecies.org:taxname:204416
urn:lsid:marinespecies.org:taxname:211515,Halimeda copiosa,Species,211515,urn:lsid:marinespecies.org:taxname:143820
urn:lsid:marinespecies.org:taxname:211519,Halimeda incrassata,Species,211519,urn:lsid:marinespecies.org:taxname:143820
urn:lsid:marinespecies.org:taxname:211535,Udotea flabellum,Species,211535,urn:lsid:marinespecies.org:taxname:204078
urn:lsid:marinespecies.org:taxname:211768,Acanthophora spicifera,Species,211768,urn:lsid:marinespecies.org:taxname:143900
urn:lsid:marinespecies.org:taxname:212298,Culcita novaeguineae,Species,212298,urn:lsid:marinespecies.org:taxname:204844
urn:lsid:marinespecies.org:taxname:212500,Symplegma rubra,Species,212500,urn:lsid:marinespecies.org:taxname:206885
urn:lsid:marinespecies.org:taxname:212506,Didemnum perlucidum,Species,212506,urn:lsid:marinespecies.org:taxname:103456
urn:lsid:marinespecies.org:taxname:213331,Tropiometra carinata,Species,213331,urn:lsid:marinespecies.org:taxname:206268
urn:lsid:marinespecies.org:taxname:213380,Echinometra lucunter,Species,213380,urn:lsid:marinespecies.org:taxname:179659
urn:lsid:marinespecies.org:taxname:213951,Chondracanthus chamissoi,Species,213951,urn:lsid:marinespecies.org:taxname:144153
urn:lsid:marinespecies.org:taxname:213998,Eucheuma denticulatum,Species,213998,urn:lsid:marinespecies.org:taxname:206475
urn:lsid:marinespecies.org:taxname:214711,Lembos hypacanthus,Species,214711,urn:lsid:marinespecies.org:taxname:101469
urn:lsid:marinespecies.org:taxname:214744,Podocerus brasiliensis,Species,214744,urn:lsid:marinespecies.org:taxname:101740
urn:lsid:marinespecies.org:taxname:214801,Caprellina longicollis,Species,214801,urn:lsid:marinespecies.org:taxname:206665
urn:lsid:marinespecies.org:taxname:215857,Botrylloides nigrum,Species,215857,urn:lsid:marinespecies.org:taxname:103528
urn:lsid:marinespecies.org:taxname:215891,Polyclinum constellatum,Species,215891,urn:lsid:marinespecies.org:taxname:103474
urn:lsid:marinespecies.org:taxname:215940,Ascidia sydneiensis,Species,215940,urn:lsid:marinespecies.org:taxname:103483
urn:lsid:marinespecies.org:taxname:215992,Botryllus planus,Species,215992,urn:lsid:marinespecies.org:taxname:103529
urn:lsid:marinespecies.org:taxname:216134,Isophyllia sinuosa,Species,216134,urn:lsid:marinespecies.org:taxname:204354
urn:lsid:marinespecies.org:taxname:216135,Mussa angulosa,Species,216135,urn:lsid:marinespecies.org:taxname:206306
urn:lsid:marinespecies.org:taxname:216687,Cerithium litteratum,Species,216687,urn:lsid:marinespecies.org:taxname:137760
urn:lsid:marinespecies.org:taxname:217426,Aetobatus narinari,Species,217426,urn:lsid:marinespecies.org:taxname:205558
urn:lsid:marinespecies.org:taxname:217976,Solenostomus paradoxus,Species,217976,urn:lsid:marinespecies.org:taxname:206495
urn:lsid:marinespecies.org:taxname:218706,Kyphosus vaigiensis,Species,218706,urn:lsid:marinespecies.org:taxname:126015
urn:lsid:marinespecies.org:taxname:218708,Kyphosus cinerascens,Species,218708,urn:lsid:marinespecies.org:taxname:126015
urn:lsid:marinespecies.org:taxname:218839,Neopomacentrus cyanomos,Species,218839,urn:lsid:marinespecies.org:taxname:206462
urn:lsid:marinespecies.org:taxname:219476,Gnatholepis cauerensis,Species,219476,urn:lsid:marinespecies.org:taxname:204522
urn:lsid:marinespecies.org:taxname:219881,Melichthys niger,Species,219881,urn:lsid:marinespecies.org:taxname:205415
urn:lsid:marinespecies.org:taxname:219964,Chilomycterus reticulatus,Species,219964,urn:lsid:marinespecies.org:taxname:126230
urn:lsid:marinespecies.org:taxname:220228,Thalassodendron ciliatum,Species,220228,urn:lsid:marinespecies.org:taxname:205656
urn:lsid:marinespecies.org:taxname:220697,Cirolana parva,Species,220697,urn:lsid:marinespecies.org:taxname:118399
urn:lsid:marinespecies.org:taxname:220727,Sphaeroma walkeri,Species,220727,urn:lsid:marinespecies.org:taxname:955716
urn:lsid:marinespecies.org:taxname:220766,Paradexamine pacifica,Species,220766,urn:lsid:marinespecies.org:taxname:206577
urn:lsid:marinespecies.org:taxname:220965,Botryocladia leptopoda,Species,220965,urn:lsid:marinespecies.org:taxname:144247
urn:lsid:marinespecies.org:taxname:221177,Avrainvillea nigricans,Species,221177,urn:lsid:marinespecies.org:taxname:143819
urn:lsid:marinespecies.org:taxname:221362,Parhyale hawaiensis,Species,221362,urn:lsid:marinespecies.org:taxname:101549
urn:lsid:marinespecies.org:taxname:224320,Fissurellideinae,Subfamily,224320,urn:lsid:marinespecies.org:taxname:111
urn:lsid:marinespecies.org:taxname:224522,Pyramidellinae,Subfamily,224522,urn:lsid:marinespecies.org:taxname:162
urn:lsid:marinespecies.org:taxname:224570,Caenogastropoda,Subclass,224570,urn:lsid:marinespecies.org:taxname:101
urn:lsid:marinespecies.org:taxname:224572,Cerithium atratum,Species,224572,urn:lsid:marinespecies.org:taxname:137760
urn:lsid:marinespecies.org:taxname:224589,Mytilinae,Subfamily,224589,urn:lsid:marinespecies.org:taxname:211
urn:lsid:marinespecies.org:taxname:224614,Arcuatula,Genus,224614,urn:lsid:marinespecies.org:taxname:510721
urn:lsid:marinespecies.org:taxname:224773,Cerithium guinaicum,Species,224773,urn:lsid:marinespecies.org:taxname:137760
urn:lsid:marinespecies.org:taxname:224949,Babelomurex,Genus,224949,urn:lsid:marinespecies.org:taxname:411789
urn:lsid:marinespecies.org:taxname:224971,Cassinae,Subfamily,224971,urn:lsid:marinespecies.org:taxname:22999
urn:lsid:marinespecies.org:taxname:224977,Cassis tuberosa,Species,224977,urn:lsid:marinespecies.org:taxname:206265
urn:lsid:marinespecies.org:taxname:225151,Turbininae,Subfamily,225151,urn:lsid:marinespecies.org:taxname:503
urn:lsid:marinespecies.org:taxname:225178,Cerithiinae,Subfamily,225178,urn:lsid:marinespecies.org:taxname:128
urn:lsid:marinespecies.org:taxname:225252,Nodipecten nodosus,Species,225252,urn:lsid:marinespecies.org:taxname:138321
urn:lsid:marinespecies.org:taxname:225315,Muricinae,Subfamily,225315,urn:lsid:marinespecies.org:taxname:148
urn:lsid:marinespecies.org:taxname:225324,Ocenebrinae,Subfamily,225324,urn:lsid:marinespecies.org:taxname:148
urn:lsid:marinespecies.org:taxname:225335,Nassariinae,Subfamily,225335,urn:lsid:marinespecies.org:taxname:151
urn:lsid:marinespecies.org:taxname:225463,Thalotia,Genus,225463,urn:lsid:marinespecies.org:taxname:382171
urn:lsid:marinespecies.org:taxname:225468,Tellininae,Subfamily,225468,urn:lsid:marinespecies.org:taxname:235
urn:lsid:marinespecies.org:taxname:225471,Macominae,Subfamily,225471,urn:lsid:marinespecies.org:taxname:235
urn:lsid:marinespecies.org:taxname:225490,Aplysioidea,Superfamily,225490,urn:lsid:marinespecies.org:taxname:1058953
urn:lsid:marinespecies.org:taxname:225646,Photinae,Subfamily,225646,urn:lsid:marinespecies.org:taxname:151
urn:lsid:marinespecies.org:taxname:225649,Buccininae,Subfamily,225649,urn:lsid:marinespecies.org:taxname:149
urn:lsid:marinespecies.org:taxname:225671,Turbonillinae,Subfamily,225671,urn:lsid:marinespecies.org:taxname:162
urn:lsid:marinespecies.org:taxname:225814,Monocorophium acherusicum,Species,225814,urn:lsid:marinespecies.org:taxname:148591
urn:lsid:marinespecies.org:taxname:225832,Caulibugula,Genus,225832,urn:lsid:marinespecies.org:taxname:110731
urn:lsid:marinespecies.org:taxname:226278,Neomysis awatschensis,Species,226278,urn:lsid:marinespecies.org:taxname:119888
urn:lsid:marinespecies.org:taxname:233993,Herdmania,Genus,233993,urn:lsid:marinespecies.org:taxname:103449
urn:lsid:marinespecies.org:taxname:234029,Ruppiaceae,Family,234029,urn:lsid:marinespecies.org:taxname:153491
urn:lsid:marinespecies.org:taxname:234030,Ruppia,Genus,234030,urn:lsid:marinespecies.org:taxname:234029
urn:lsid:marinespecies.org:taxname:234031,Ruppia maritima,Species,234031,urn:lsid:marinespecies.org:taxname:234030
urn:lsid:marinespecies.org:taxname:234107,Chaetodon sedentarius,Species,234107,urn:lsid:marinespecies.org:taxname:125954
urn:lsid:marinespecies.org:taxname:234207,Testudinalia,Genus,234207,urn:lsid:marinespecies.org:taxname:7173
urn:lsid:marinespecies.org:taxname:234208,Testudinalia testudinalis,Species,234208,urn:lsid:marinespecies.org:taxname:234207
urn:lsid:marinespecies.org:taxname:234471,Ulva intestinalis,Species,234471,urn:lsid:marinespecies.org:taxname:144296
urn:lsid:marinespecies.org:taxname:234848,Alitta,Genus,234848,urn:lsid:marinespecies.org:taxname:324346
urn:lsid:marinespecies.org:taxname:234850,Alitta succinea,Species,234850,urn:lsid:marinespecies.org:taxname:234848
urn:lsid:marinespecies.org:taxname:236157,Gracilaria vermiculophylla,Species,236157,urn:lsid:marinespecies.org:taxname:144188
urn:lsid:marinespecies.org:taxname:236494,Apolochus,Genus,236494,urn:lsid:marinespecies.org:taxname:101365
urn:lsid:marinespecies.org:taxname:236496,Apolochus picadurus,Species,236496,urn:lsid:marinespecies.org:taxname:236494
urn:lsid:marinespecies.org:taxname:236513,Protohyale,Genus,236513,urn:lsid:marinespecies.org:taxname:490602
urn:lsid:marinespecies.org:taxname:236533,Quadrimaera,Genus,236533,urn:lsid:marinespecies.org:taxname:475166
urn:lsid:marinespecies.org:taxname:236537,Deflexilodes,Genus,236537,urn:lsid:marinespecies.org:taxname:101400
urn:lsid:marinespecies.org:taxname:236551,Caprella scaura,Species,236551,urn:lsid:marinespecies.org:taxname:101430
urn:lsid:marinespecies.org:taxname:236718,Mimachlamys,Genus,236718,urn:lsid:marinespecies.org:taxname:393722
urn:lsid:marinespecies.org:taxname:236719,Mimachlamys varia,Species,236719,urn:lsid:marinespecies.org:taxname:236718
urn:lsid:marinespecies.org:taxname:236816,Gammarida,Infraorder,236816,urn:lsid:marinespecies.org:taxname:719424
urn:lsid:marinespecies.org:taxname:236820,Talitrida,Infraorder,236820,urn:lsid:marinespecies.org:taxname:719424
urn:lsid:marinespecies.org:taxname:237580,Protohyale (Protohyale),Subgenus,237580,urn:lsid:marinespecies.org:taxname:236513
urn:lsid:marinespecies.org:taxname:238103,Ecrobia,Genus,238103,urn:lsid:marinespecies.org:taxname:411711
urn:lsid:marinespecies.org:taxname:238104,Ecrobia ventrosa,Species,238104,urn:lsid:marinespecies.org:taxname:238103
urn:lsid:marinespecies.org:taxname:238293,Articulina,Suborder,238293,urn:lsid:marinespecies.org:taxname:110724
urn:lsid:marinespecies.org:taxname:238740,Grandidierella japonica,Species,238740,urn:lsid:marinespecies.org:taxname:205825
urn:lsid:marinespecies.org:taxname:240760,Lithopoma,Genus,240760,urn:lsid:marinespecies.org:taxname:225151
urn:lsid:marinespecies.org:taxname:240777,Lytechinus,Genus,240777,urn:lsid:marinespecies.org:taxname:123179
urn:lsid:marinespecies.org:taxname:240940,Cronius,Genus,240940,urn:lsid:marinespecies.org:taxname:439079
urn:lsid:marinespecies.org:taxname:240967,Goniopsis,Genus,240967,urn:lsid:marinespecies.org:taxname:106772
urn:lsid:marinespecies.org:taxname:241109,Cronius ruber,Species,241109,urn:lsid:marinespecies.org:taxname:240940
urn:lsid:marinespecies.org:taxname:241128,Menippe nodifrons,Species,241128,urn:lsid:marinespecies.org:taxname:205910
urn:lsid:marinespecies.org:taxname:241200,Pachygrapsus gracilis,Species,241200,urn:lsid:marinespecies.org:taxname:106965
urn:lsid:marinespecies.org:taxname:241375,Astichopus,Genus,241375,urn:lsid:marinespecies.org:taxname:123184
urn:lsid:marinespecies.org:taxname:241780,Astichopus multifidus,Species,241780,urn:lsid:marinespecies.org:taxname:241375
urn:lsid:marinespecies.org:taxname:241876,Holothuria (Thymiosycia) thomasi,Species,241876,urn:lsid:marinespecies.org:taxname:123658
urn:lsid:marinespecies.org:taxname:242196,Euryalida,Order,242196,urn:lsid:marinespecies.org:taxname:1062636
urn:lsid:marinespecies.org:taxname:242203,Gorgonocephalinae,Subfamily,242203,urn:lsid:marinespecies.org:taxname:123203
urn:lsid:marinespecies.org:taxname:243214,Astrophyton muricatum,Species,243214,urn:lsid:marinespecies.org:taxname:123583
urn:lsid:marinespecies.org:taxname:245516,Ophioderma brevispinum,Species,245516,urn:lsid:marinespecies.org:taxname:123547
urn:lsid:marinespecies.org:taxname:246038,Doridoidei,Infraorder,246038,urn:lsid:marinespecies.org:taxname:1829294
urn:lsid:marinespecies.org:taxname:246152,Onchidoridoidea,Superfamily,246152,urn:lsid:marinespecies.org:taxname:246038
urn:lsid:marinespecies.org:taxname:246153,Limoidea,Superfamily,246153,urn:lsid:marinespecies.org:taxname:1777
urn:lsid:marinespecies.org:taxname:246229,Axiopsis,Genus,246229,urn:lsid:marinespecies.org:taxname:106798
urn:lsid:marinespecies.org:taxname:246230,Axiopsis serratifrons,Species,246230,urn:lsid:marinespecies.org:taxname:246229
urn:lsid:marinespecies.org:taxname:246268,Corallianassa,Genus,246268,urn:lsid:marinespecies.org:taxname:1397714
urn:lsid:marinespecies.org:taxname:246333,Litocheira,Genus,246333,urn:lsid:marinespecies.org:taxname:877424
urn:lsid:marinespecies.org:taxname:246346,Micropanope,Genus,246346,urn:lsid:marinespecies.org:taxname:414876
urn:lsid:marinespecies.org:taxname:246419,Petrochirus,Genus,246419,urn:lsid:marinespecies.org:taxname:106736
urn:lsid:marinespecies.org:taxname:246678,Davidaster,Genus,246678,urn:lsid:marinespecies.org:taxname:828985
urn:lsid:marinespecies.org:taxname:246700,Pagurapseudidae,Family,246700,urn:lsid:marinespecies.org:taxname:148688
urn:lsid:marinespecies.org:taxname:246710,Leptocheliinae,Subfamily,246710,urn:lsid:marinespecies.org:taxname:136160
urn:lsid:marinespecies.org:taxname:246712,Pagurapseudinae,Subfamily,246712,urn:lsid:marinespecies.org:taxname:246700
urn:lsid:marinespecies.org:taxname:246784,Davidaster rubiginosus,Species,246784,urn:lsid:marinespecies.org:taxname:246678
urn:lsid:marinespecies.org:taxname:246937,Hargeria,Genus,246937,urn:lsid:marinespecies.org:taxname:246710
urn:lsid:marinespecies.org:taxname:246979,Pagurapseudes,Genus,246979,urn:lsid:marinespecies.org:taxname:246712
urn:lsid:marinespecies.org:taxname:247538,Hargeria rapax,Species,247538,urn:lsid:marinespecies.org:taxname:246937
urn:lsid:marinespecies.org:taxname:247710,Zeuxo marmoratus,Species,247710,urn:lsid:marinespecies.org:taxname:136248
urn:lsid:marinespecies.org:taxname:248332,Anisogammarus,Genus,248332,urn:lsid:marinespecies.org:taxname:101367
urn:lsid:marinespecies.org:taxname:248339,Heptacarpus,Genus,248339,urn:lsid:marinespecies.org:taxname:883967
urn:lsid:marinespecies.org:taxname:248352,Unciolidae,Family,248352,urn:lsid:marinespecies.org:taxname:716532
urn:lsid:marinespecies.org:taxname:248562,Caenanthura,Genus,248562,urn:lsid:marinespecies.org:taxname:118244
urn:lsid:marinespecies.org:taxname:248570,Califanthura,Genus,248570,urn:lsid:marinespecies.org:taxname:118246
urn:lsid:marinespecies.org:taxname:248643,Crabyzos,Genus,248643,urn:lsid:marinespecies.org:taxname:118283
urn:lsid:marinespecies.org:taxname:248749,Excorallana,Genus,248749,urn:lsid:marinespecies.org:taxname:196132
urn:lsid:marinespecies.org:taxname:248799,Harrieta,Genus,248799,urn:lsid:marinespecies.org:taxname:118277
urn:lsid:marinespecies.org:taxname:248921,Lynseia,Genus,248921,urn:lsid:marinespecies.org:taxname:118275
urn:lsid:marinespecies.org:taxname:249103,Paracerceis,Genus,249103,urn:lsid:marinespecies.org:taxname:118277
urn:lsid:marinespecies.org:taxname:249109,Paradella,Genus,249109,urn:lsid:marinespecies.org:taxname:118277
urn:lsid:marinespecies.org:taxname:249157,Pentidotea,Genus,249157,urn:lsid:marinespecies.org:taxname:118283
urn:lsid:marinespecies.org:taxname:249816,Aplidium antillense,Species,249816,urn:lsid:marinespecies.org:taxname:103471
urn:lsid:marinespecies.org:taxname:249968,Ascidia archaia,Species,249968,urn:lsid:marinespecies.org:taxname:103483
urn:lsid:marinespecies.org:taxname:249981,Ascidia curvata,Species,249981,urn:lsid:marinespecies.org:taxname:103483
urn:lsid:marinespecies.org:taxname:250134,Diplosoma glandulosum,Species,250134,urn:lsid:marinespecies.org:taxname:103457
urn:lsid:marinespecies.org:taxname:250201,Eudistoma capsulatum,Species,250201,urn:lsid:marinespecies.org:taxname:103465
urn:lsid:marinespecies.org:taxname:250236,Eudistoma olivaceum,Species,250236,urn:lsid:marinespecies.org:taxname:103465
urn:lsid:marinespecies.org:taxname:250323,Clavelina picta,Species,250323,urn:lsid:marinespecies.org:taxname:103453
urn:lsid:marinespecies.org:taxname:251435,Symplegma brakenhielmi,Species,251435,urn:lsid:marinespecies.org:taxname:206885
